# 
# Header Description:
# 
# Version: v3.10.5 (24099-google), Manufacturer: Google, Model: Pixel 7 Pro, GNSS HW Year: 2020, Platform: 16, API Level: 36 
# 
# Raw GNSS measurements format:
#   Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
# 
# Location fix format:
#   Fix,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation
# 
# Navigation message format:
#   Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
# NMEA format (for [NMEA sentence] format see https://en.wikipedia.org/wiki/NMEA_0183):
#   NMEA,[NMEA sentence],(UTC)TimeInMs
# 
# GnssAntennaInfo format (https://developer.android.com/reference/android/location/GnssAntennaInfo):
#   GnssAntennaInfo,CarrierFrequencyMHz,PhaseCenterOffsetXOffsetMm,PhaseCenterOffsetXOffsetUncertaintyMm,PhaseCenterOffsetYOffsetMm,PhaseCenterOffsetYOffsetUncertaintyMm,PhaseCenterOffsetZOffsetMm,PhaseCenterOffsetZOffsetUncertaintyMm,PhaseCenterVariationCorrectionsArray,PhaseCenterVariationCorrectionUncertaintiesArray,PhaseCenterVariationCorrectionsDeltaPhi,PhaseCenterVariationCorrectionsDeltaTheta,SignalGainCorrectionsArray,SignalGainCorrectionUncertaintiesArray,SignalGainCorrectionsDeltaPhi,SignalGainCorrectionsDeltaTheta
# 
# GnssStatus format (https://developer.android.com/reference/android/location/GnssStatus):
#   Status,UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz,Cn0DbHz,AzimuthDegrees,ElevationDegrees,UsedInFix,HasAlmanacData,HasEphemerisData,BasebandCn0DbHz
# Orientation sensor format (https://developer.android.com/reference/android/hardware/SensorEvent#values):
#   OrientationDeg,utcTimeMillis,elapsedRealtimeNanos,yawDeg,rollDeg,pitchDeg
OrientationDeg,1769688681349,519454916049949,91.79203099068206,-20.15834027861966,-6.225244010979776
OrientationDeg,1769688681357,519454924321332,91.8071461993153,-20.108515756171712,-6.246481203543461
OrientationDeg,1769688681365,519454932605317,91.82725427623183,-20.070444281738062,-6.272824389398554
OrientationDeg,1769688681373,519454940880239,91.8529767686461,-20.048584261299435,-6.300594657903357
OrientationDeg,1769688681382,519454949151459,91.88367846896529,-20.04449468553389,-6.325753659711099
OrientationDeg,1769688681390,519454957402252,91.91961209418872,-20.057456677031283,-6.347576540996113
OrientationDeg,1769688681398,519454965695556,91.96074349337056,-20.08686917914465,-6.361942563254765
OrientationDeg,1769688681406,519454973956053,92.0027286661986,-20.127495144327884,-6.357847864847343
OrientationDeg,1769688681415,519454982225786,92.04897587706876,-20.175823855347602,-6.332755884270831
OrientationDeg,1769688681423,519454990503029,92.10203278654143,-20.228875642178384,-6.290307539239671
OrientationDeg,1769688681431,519454998769894,92.15991180956814,-20.283889400848253,-6.240769884736861
OrientationDeg,1769688681439,519455007039994,92.22030434220937,-20.337366366954868,-6.195300888545264
OrientationDeg,1769688681448,519455015302598,92.2812911013084,-20.38724894601076,-6.162125379086042
OrientationDeg,1769688681456,519455023577855,92.33800899217624,-20.43378985501523,-6.140164186470336
OrientationDeg,1769688681463,519455031853398,92.3872273353353,-20.477513310987067,-6.1276675016101505
OrientationDeg,1769688681473,519455040107904,92.42477288520286,-20.519027200762405,-6.123534383388646
OrientationDeg,1769688681481,519455048386182,92.44588499992739,-20.56096456226628,-6.121996310164924
OrientationDeg,1769688681489,519455056658673,92.44262699969329,-20.604105744611374,-6.119917371336302
OrientationDeg,1769688681497,519455064927523,92.40316899685814,-20.6540497953698,-6.124630201863611
OrientationDeg,1769688681506,519455073195782,92.32867212358082,-20.717770337684144,-6.152561833587555
OrientationDeg,1769688681514,519455081468810,92.23213422985185,-20.80005533416258,-6.198566145855352
OrientationDeg,1769688681522,519455089743876,92.1294969771941,-20.900814284798606,-6.247522380505065
OrientationDeg,1769688681530,519455098011525,92.033116177816,-21.01914731216908,-6.307733486246489
OrientationDeg,1769688681539,519455106281574,91.95738304029891,-21.151279029210265,-6.361607030211788
OrientationDeg,1769688681547,519455114552936,91.90558971582271,-21.29144304871539,-6.371849752645868
OrientationDeg,1769688681555,519455122823830,91.87242914740227,-21.43469431372536,-6.351971340840192
OrientationDeg,1769688681564,519455131095038,91.8503744665723,-21.57792679571511,-6.318129034163249
OrientationDeg,1769688681572,519455139366095,91.83250669170354,-21.71481232441863,-6.2761144061443845
OrientationDeg,1769688681580,519455147636460,91.81636695469484,-21.84087883347685,-6.228433282435349
OrientationDeg,1769688681588,519455155908076,91.79961933084996,-21.952069190522778,-6.179309281264148
OrientationDeg,1769688681596,519455164178990,91.78250287678992,-22.04518345193027,-6.130570332007406
OrientationDeg,1769688681605,519455172449232,91.76708030964403,-22.118409910021978,-6.083295604553986
OrientationDeg,1769688681613,519455180720198,91.75517528992066,-22.17086917794226,-6.038077617814386
OrientationDeg,1769688681621,519455188994946,91.74781917618458,-22.203618227465178,-5.993614793864896
OrientationDeg,1769688681630,519455197299734,91.74329076076486,-22.219305464441405,-5.949446521823361
OrientationDeg,1769688681638,519455205547029,91.74150808139149,-22.222672747702223,-5.907685464577434
OrientationDeg,1769688681646,519455213801433,91.7364742319732,-22.218260445498395,-5.8693689571073095
OrientationDeg,1769688681655,519455222091044,91.72495853303258,-22.210433048709557,-5.8363531033199365
OrientationDeg,1769688681663,519455230355814,91.70338879563366,-22.203338189709207,-5.8087984126608125
OrientationDeg,1769688681671,519455238630685,91.66739369870766,-22.199407415841865,-5.786974677602153
OrientationDeg,1769688681679,519455246888975,91.61805924233266,-22.19813529310895,-5.772479308636093
OrientationDeg,1769688681688,519455255139747,91.55487316232086,-22.1992400762072,-5.762739458879655
OrientationDeg,1769688681696,519455263443926,91.4828966288473,-22.201514529200814,-5.750533483946019
OrientationDeg,1769688681704,519455271718736,91.40419235904125,-22.204168057693366,-5.733395685544811
OrientationDeg,1769688681712,519455279962337,91.32209348521769,-22.208144935337604,-5.727788527123054
OrientationDeg,1769688681721,519455288257258,91.24086887560787,-22.21244795451471,-5.741065561095912
OrientationDeg,1769688681728,519455296527744,91.16527917206338,-22.21602868118709,-5.7611078974416685
OrientationDeg,1769688681737,519455304781733,91.09891022389832,-22.21845510588974,-5.7894860527826015
OrientationDeg,1769688681746,519455313068851,91.04351055954038,-22.221433068367865,-5.829379480177354
OrientationDeg,1769688681753,519455321322939,91.00108142441627,-22.225464587525465,-5.876467658089068
OrientationDeg,1769688681761,519455329590792,90.97226485630796,-22.231591267210966,-5.9290857279075535
OrientationDeg,1769688681770,519455337869386,90.9540828927374,-22.24171019246634,-5.985463389977308
OrientationDeg,1769688681779,519455346139150,90.94655602427201,-22.25633704257392,-6.044946653685304
OrientationDeg,1769688681787,519455354410899,90.94831821307793,-22.275482062817467,-6.100175990200849
OrientationDeg,1769688681795,519455362681925,90.96027787431461,-22.301155036360253,-6.146416370881836
OrientationDeg,1769688681803,519455370949441,90.97977806439496,-22.334747614245668,-6.188800682889527
OrientationDeg,1769688681812,519455379223255,91.0046262925955,-22.375689475678016,-6.228584400370735
OrientationDeg,1769688681820,519455387496945,91.03235686062573,-22.422652148863733,-6.265072124690589
OrientationDeg,1769688681828,519455395765479,91.0596024852249,-22.47368902988936,-6.298512303980149
OrientationDeg,1769688681837,519455404036363,91.08563916634102,-22.52555919399373,-6.328188195263385
OrientationDeg,1769688681845,519455412306778,91.10774848868436,-22.57462556544381,-6.3539316051319865
OrientationDeg,1769688681853,519455420595363,91.1234510935862,-22.61709909679753,-6.37453487076333
OrientationDeg,1769688681861,519455428863032,91.13224837723715,-22.649100240606334,-6.390046657255252
OrientationDeg,1769688681870,519455437133905,91.13313630182927,-22.66863116653799,-6.401205905698583
OrientationDeg,1769688681878,519455445406050,91.13222105648049,-22.67509252549282,-6.409719309612181
OrientationDeg,1769688681886,519455453675581,91.12890158454388,-22.67000403456116,-6.413510064601538
OrientationDeg,1769688681894,519455461915031,91.12416826344906,-22.656056788275993,-6.411034121027408
OrientationDeg,1769688681903,519455470223421,91.11783667808845,-22.633684503649615,-6.407860644384291
OrientationDeg,1769688681911,519455478488414,91.11063765870324,-22.60387755811168,-6.403622085117475
OrientationDeg,1769688681919,519455486759725,91.10435388466686,-22.567378734734426,-6.391520697455505
OrientationDeg,1769688681928,519455495030548,91.10054946929915,-22.525542118520804,-6.36983143174613
OrientationDeg,1769688681935,519455503301320,91.10005769567891,-22.47986864354093,-6.34324150530727
OrientationDeg,1769688681944,519455511578998,91.1008295070551,-22.43015511166699,-6.3169068571886395
OrientationDeg,1769688681952,519455519826547,91.10155350710716,-22.37626491911559,-6.2894832207842155
OrientationDeg,1769688681961,519455528107511,91.1019701486465,-22.316633952566793,-6.258589421394602
OrientationDeg,1769688681969,519455536380591,91.10121882783778,-22.250524551590242,-6.224505069888945
OrientationDeg,1769688681977,519455544641018,91.0995864126262,-22.1781262539354,-6.187782130929548
OrientationDeg,1769688681985,519455552932298,91.09703875206577,-22.099580786027545,-6.149576187146613
OrientationDeg,1769688681994,519455561182062,91.09427252545191,-22.018725006632934,-6.110905363613293
OrientationDeg,1769688682002,519455569435694,91.09063203462426,-21.938101453670104,-6.072773698137581
OrientationDeg,1769688682010,519455577710585,91.08559135501685,-21.860645400934867,-6.0366577922406695
OrientationDeg,1769688682018,519455585984316,91.08047554332848,-21.787806556078557,-6.001749122279557
OrientationDeg,1769688682027,519455594253990,91.07600176942213,-21.722465551383632,-5.966975348554553
OrientationDeg,1769688682035,519455602542625,91.07271644843138,-21.66549835861114,-5.932753966378674
OrientationDeg,1769688682043,519455610812989,91.07120014643561,-21.617543600448478,-5.900030103178319
OrientationDeg,1769688682052,519455619081330,91.07143237286738,-21.5786354278415,-5.8659137351609285
OrientationDeg,1769688682060,519455627351908,91.07400052399532,-21.546864802917188,-5.828815562684005
OrientationDeg,1769688682068,519455635622609,91.07842648657748,-21.52054296140325,-5.7864948568129595
OrientationDeg,1769688682076,519455643890085,91.0821557698643,-21.49792820506134,-5.741984648426102
OrientationDeg,1769688682085,519455652164569,91.08485369458646,-21.477152477153453,-5.699672907178343
OrientationDeg,1769688682093,519455660439126,91.08889716657512,-21.455645919004375,-5.6558201044990986
NMEA,$GPGGA,121121.24,,,,,0,00,999.9,,M,,M,,*60,1769688682096
NMEA,$PGLOR,12,STA,121121.24,-0.001,0.202,-2352,98,9999,0,P,D,L,1,C,2,S,00000000,0,2,R,00000000,TPEF,41,18105,LC,,,DR,0*00,1769688682097
NMEA,$PGLOR,1,UNC,121121.24,201691.453,9999.0,9999.0,0.00,0.00,10588.6,10588.6,90.0*2D,1769688682097
NMEA,$PGLOR,2,SAT,7,1,G29,16,21,G28,19,201A3,R16,19,23,R09,20,23,G31,14,23,E02,,20*78,1769688682097
NMEA,$PGLOR,2,SAT,7,2,G25,,20,B26,,20,B45,,20,B35,,20,R18,,20,B29,,20*24,1769688682097
NMEA,$PGLOR,2,SAT,7,3,R19,,20,E08,,20,E30,,20,E07,,20,E36,,20,E25,,20*27,1769688682097
OrientationDeg,1769688682101,519455668696448,91.09744856341598,-21.431721473889112,-5.610487712090901
NMEA,$PGLOR,2,SAT,7,4,R07,,20,E11,,20,G26,,20,G11,,20,R08,,20,R17,,20*2B,1769688682097
NMEA,$PGLOR,2,SAT,7,5,G18,,20,B44,,20,E03,,20,B24,,20,B14,,20,B42,,20*3D,1769688682097
NMEA,$PGLOR,2,SAT,7,6,B36,,20,E10,,20,E34,,20,R10,,20,R15,,20,B33,,20*35,1769688682097
NMEA,$PGLOR,2,SAT,7,7,B30,,20,R20,,20,B21,,20,B10,,20*21,1769688682097
NMEA,$PGLOR,2,SVC,GPS,0,2,1,07,025,UNKN,UNKN,028,FFTU,FFNU,029,FFTU,FFNU,031,CLIN,CLIN*6A,1769688682097
NMEA,$PGLOR,2,SVC,GPS,0,2,2,07,011,CLIN,CLIN,018,CLIN,CLIN,026,CLIN,CLIN*7C,1769688682097
NMEA,$PGLOR,2,SVC,GPS,2,1,1,01,028,VETM,VETM*7F,1769688682097
OrientationDeg,1769688682109,519455676977220,91.10774848868436,-21.407484547619323,-5.5652893621451645
NMEA,$PGLOR,2,SVC,GLO,0,3,1,10,056,FFTU,FFNU,057,FFTU,FFNU,058,CLIN,CLIN,062,CLIN,CLIN*61,1769688682097
NMEA,$PGLOR,2,SVC,GLO,0,3,2,10,052,CLIN,CLIN,063,CLIN,CLIN,064,CLIN,CLIN,065,CLIN,CLIN*69,1769688682097
NMEA,$PGLOR,2,SVC,GLO,0,3,3,10,059,CLIN,CLIN,061,CLIN,CLIN*60,1769688682097
NMEA,$PGLOR,2,SVC,BDS,0,4,1,13,101,CLIN,CLIN,104,CLIN,CLIN,110,CLIN,CLIN,120,CLIN,CLIN*7A,1769688682097
NMEA,$PGLOR,2,SVC,BDS,0,4,2,13,089,CLIN,CLIN,099,CLIN,CLIN,117,CLIN,CLIN,119,CLIN,CLIN*70,1769688682097
NMEA,$PGLOR,2,SVC,BDS,0,4,3,13,096,CLIN,CLIN,105,CLIN,CLIN,108,CLIN,CLIN,111,CLIN,CLIN*7D,1769688682097
OrientationDeg,1769688682118,519455685248918,91.11796645168272,-21.38141713065197,-5.51508875240604
NMEA,$PGLOR,2,SVC,BDS,0,4,4,13,085,CLIN,CLIN*68,1769688682097
NMEA,$PGLOR,2,SVC,GAL,0,3,1,10,140,CLIN,CLIN,145,CLIN,CLIN,146,CLIN,CLIN,168,CLIN,CLIN*6E,1769688682097
NMEA,$PGLOR,2,SVC,GAL,0,3,2,10,141,CLIN,CLIN,149,CLIN,CLIN,163,CLIN,CLIN,174,CLIN,CLIN*6A,1769688682097
Raw,519455690,18105000000,,,-1453723881136042600,0.0,201693318.28310817,,,19,28,0.0,17,192454,64,23.321142196655273,-990.7042109909653,1.0775872246025266,16,-6473.291065483,340282346638528860000000000000000000000,1575420000,,,,0,,1,28.423782348632812,19.411142349243164,8.963979953864575,1.0,8.963979953864575,1.0,C,519455690027352
Raw,519455690,18105000000,,,-1453723881136042600,0.0,201693318.28310817,,,19,29,0.0,17,174258,102,19.431438446044922,-701.2083024406052,5.7721574407870655,16,-493.63783841845907,340282346638528860000000000000000000000,1575420000,,,,2,,1,28.423782348632812,15.521438598632812,8.818460638680785,1.0,8.818460638680785,1.0,C,519455690277352
Raw,519455690,18105000000,,,-1453723881136042600,0.0,201693318.28310817,,,19,31,0.0,17,706890,98,18.142826080322266,-1273.59214470577,1.309463423219487,16,-8384.42719886189,340282346638528860000000000000000000000,1575420000,,,,0,,1,28.423782348632812,14.23282527923584,13.242242571428047,1.0,13.242242571428047,1.0,C,519455690408659
Raw,519455690,18105000000,,,-1453723881136042600,0.0,201693318.28310817,,,19,28,0.0,65553,10192415,51,18.72336769104004,-990.8364509222738,1.2775987227933836,16,-19041.637451504706,340282346638528860000000000000000000000,1176450000,,,,0,,1,24.057228088378906,14.963367462158203,9.3132258331384,11.00692285594456,9.3132258331384,1.0,Q,519455690543384
Raw,519455690,18105000000,,,-1453723881136042600,0.0,201693318.28310817,,,19,9,0.0,49,2225278,123,23.94908905029297,-1087.36260300896,1.0497148978677426,16,-12864.255872159192,340282346638528860000000000000000000000,1600875000,,,,2,,3,47.244014739990234,20.03908920288086,5.47151994335567,2.0000000474974513,5.47151994335567,2.0000000474974513,C,519455690645923
Raw,519455690,18105000000,,,-1453723881136042600,0.0,201693318.28310817,,,19,16,0.0,17,541487,134,22.847843170166016,-493.00208603577835,1.0974947741440406,16,-3178.0065854147015,340282346638528860000000000000000000000,1601437400,,,,0,,3,47.244014739990234,18.937843322753906,16.88022264269459,2.0000000474974513,16.88022264269459,2.0000000474974513,C,519455690760100
NMEA,$PGLOR,2,SVC,GAL,0,3,3,10,148,CLIN,CLIN,172,CLIN,CLIN*6C,1769688682097
NMEA,$PGLOR,2,SIO,TxERR,0,RxERR,0,TxCNT,1292,RxCNT,2712,MLFRMPKT,0,DTMS,1004,DTIN,10,20,DTOUT,14,983,HATMD,1*1B,1769688682097
NMEA,$PGLOR,2,HLA,121121.24,L,,Al,,A,,H,,,M,,Ac,0,Gr,0,S,,,Sx,,,T,,Tr,,Mn,,Ap,,Ta,0,,,Aa,1,Ga,1,*1C,1769688682097
NMEA,$PGLOR,1,LSQ,121121.24,,,,,,,,,,,,,,,,00,,*3D,1769688682097
NMEA,$PGLOR,6,PWR,mA,42.3,RFTm,1001,OscTm,1001,MeasTm,1001,UTC,121121.24,GNSSmA,41.2,CPUTm,404,COPTm,17,COPMargTm,184,S*00,1769688682097
NMEA,$PGLOR,3,AGC,G,28.8,R,50.6,B,46.3,E5A,25.5,AL1,21.6,AL5,21.0,LTE,,PM1,,PM5,*0F,1769688682097
NMEA,$PSSGR,GSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,1,8*42,1769688682097
NMEA,$PSSGR,GSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,1,1*4B,1769688682097
NMEA,$PSSGR,GSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,1,9*43,1769688682097
NMEA,$PSSGR,GSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,2,1*48,1769688682097
OrientationDeg,1769688682126,519455693529231,91.12428437666495,-21.350703477501714,-5.467362378693753
NMEA,$PSSGR,GSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,5,1*4F,1769688682097
NMEA,$PSSGR,GSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,5,8*46,1769688682097
NMEA,$PSSGR,GSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,5,9*47,1769688682097
NMEA,$PSSGR,GSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,4,1*4E,1769688682097
NMEA,$PSSGR,GSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,4,5*4A,1769688682097
NMEA,$PSSGR,GSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,4,3*4C,1769688682097
NMEA,$PSSGR,GSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,3,7*4F,1769688682097
NMEA,$PSSGR,GSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,3,1*49,1769688682097
NMEA,$PSSGR,GSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,6,1*4C,1769688682097
NMEA,$GPGSV,3,1,08,29,84,101,19,28,62,304,23,31,30,312,20,25,57,062,*76,1769688682097
NMEA,$GPGSV,3,2,08,26,20,285,,11,18,048,,18,13,167,*47,1769688682097
NMEA,$GPGSV,3,3,08,28,,,19,8*67,1769688682097
OrientationDeg,1769688682134,519455701807153,91.12588947111988,-21.31726799396721,-5.430382880753657
NMEA,$GLGSV,3,1,10,80,50,067,23,73,48,327,24,82,51,062,,83,45,153,*64,1769688682097
NMEA,$GLGSV,3,2,10,71,23,271,,72,15,324,,81,14,027,,74,08,300,*63,1769688682097
NMEA,$GLGSV,3,3,10,79,06,101,,84,03,185,*6F,1769688682097
NMEA,$BDGSV,4,1,13,226,57,314,,245,56,096,,235,53,170,,229,47,063,*69,1769688682097
NMEA,$BDGSV,4,2,13,244,13,200,,224,12,299,,214,11,291,,242,11,265,*63,1769688682097
NMEA,$BDGSV,4,3,13,236,10,111,,233,06,315,,230,04,037,,221,01,221,*69,1769688682097
NMEA,$BDGSV,4,4,13,210,00,053,*6F,1769688682097
NMEA,$GAGSV,3,1,10,102,70,013,,108,41,233,,130,38,280,,107,31,299,*66,1769688682097
NMEA,$GAGSV,3,2,10,136,30,112,,125,26,072,,111,23,057,,103,13,185,*64,1769688682097
NMEA,$GAGSV,3,3,10,110,10,033,,134,10,161,*69,1769688682097
NMEA,$GPGSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0*35,1769688682097
NMEA,$GPGSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,8*21,1769688682097
NMEA,$GPGSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,9*20,1769688682097
OrientationDeg,1769688682143,519455710093744,91.1241409426924,-21.281549519702626,-5.401921482482215
NMEA,$QZGSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0*29,1769688682097
NMEA,$QZGSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,8*3D,1769688682097
NMEA,$QZGSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,9*3C,1769688682097
NMEA,$BDGSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0*24,1769688682097
NMEA,$BDGSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,5*3D,1769688682097
NMEA,$BDGSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,3*3B,1769688682097
NMEA,$GAGSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0*24,1769688682097
NMEA,$GAGSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,1*39,1769688682097
OrientationDeg,1769688682151,519455718348636,91.12175720667204,-21.244406950996098,-5.377838662355573
NMEA,$GPRMC,121121.24,V,,,,,,,290126,,,N*75,1769688682098
NMEA,$NCGSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,1*32,1769688682097
NMEA,$GNGSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0*2B,1769688682098
NMEA,$GNGSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0*2B,1769688682098
Status,0,6,0,1,29,1575420032,19.431438,101.0,84.0,0,1,1,15.521439
Status,0,6,1,1,28,1575420032,23.321142,304.0,62.0,0,1,1,19.411142
Status,0,6,2,1,28,1176450048,18.723368,304.0,62.0,0,1,1,14.963367
Status,0,6,3,3,16,1601437440,22.847843,67.0,50.0,0,1,1,18.937843
Status,0,6,4,3,9,1600875008,23.94909,327.0,48.0,0,1,1,20.03909
Status,0,6,5,1,31,1575420032,19.835592,312.0,30.0,0,1,1,15.925592
OrientationDeg,1769688682159,519455726613762,91.11994037635282,-21.207394155883797,-5.3550971206271925
OrientationDeg,1769688682167,519455734885470,91.11797328187185,-21.171190738188145,-5.334169847897096
OrientationDeg,1769688682176,519455743176607,91.11370441364056,-21.13800114146376,-5.317567792458911
OrientationDeg,1769688682184,519455751425701,91.1054398847449,-21.108598884634148,-5.309030482883218
OrientationDeg,1769688682192,519455759684124,91.09469599718045,-21.084698345180982,-5.307527414378992
OrientationDeg,1769688682200,519455767958333,91.08303003407809,-21.067223306189504,-5.31003452069121
OrientationDeg,1769688682209,519455776228535,91.07239542954039,-21.05636159786189,-5.310466957043037
OrientationDeg,1769688682217,519455784499836,91.06510078750676,-21.05202101264435,-5.30703820207969
OrientationDeg,1769688682225,519455792770902,91.0612690513824,-21.054001767503653,-5.3011591167516015
OrientationDeg,1769688682234,519455801041867,91.05964346635994,-21.05954446601512,-5.291482446244986
OrientationDeg,1769688682242,519455809312304,91.0587350512003,-21.067124268446538,-5.278664315606988
OrientationDeg,1769688682250,519455817584245,91.05695920201612,-21.074270353865664,-5.263403538567063
OrientationDeg,1769688682258,519455825855097,91.05605078685653,-21.078508486245656,-5.247160068060304
OrientationDeg,1769688682267,519455834122930,91.05668599444931,-21.078971231561926,-5.229658562085793
OrientationDeg,1769688682275,519455842396284,91.0588784851729,-21.074707485972546,-5.211024952256351
OrientationDeg,1769688682283,519455850670099,91.06408991950963,-21.066127060827718,-5.195393210567131
OrientationDeg,1769688682291,519455858935255,91.07143920305657,-21.055224371365085,-5.184286469203044
OrientationDeg,1769688682299,519455867209557,91.07994278857325,-21.04306663464246,-5.176379671465108
OrientationDeg,1769688682308,519455875467674,91.0871486381476,-21.03215199234878,-5.172452739579174
OrientationDeg,1769688682315,519455883751476,91.09173852526982,-21.024208482344058,-5.1740821665830445
OrientationDeg,1769688682325,519455892025706,91.09301577064463,-21.02019233111209,-5.181842542140648
OrientationDeg,1769688682332,519455900293193,91.09167022337812,-21.022255048241433,-5.192096790518954
OrientationDeg,1769688682341,519455908580861,91.0886034684408,-21.029068161938522,-5.202467152113148
OrientationDeg,1769688682348,519455916848326,91.08467610966807,-21.040180879718132,-5.2092158058999445
OrientationDeg,1769688682358,519455925119841,91.0810151282729,-21.055142409095044,-5.212103268371567
OrientationDeg,1769688682366,519455933377032,91.07787324125468,-21.07285479716018,-5.213897900575988
OrientationDeg,1769688682374,519455941658352,91.07505920331664,-21.090785751278755,-5.217516193288803
OrientationDeg,1769688682382,519455949920457,91.07275059937717,-21.106971592064394,-5.220381884532446
OrientationDeg,1769688682391,519455958192979,91.0704419954377,-21.11965013071123,-5.221891783225842
OrientationDeg,1769688682399,519455966482793,91.07036686335687,-21.12809565961995,-5.224583731532473
OrientationDeg,1769688682407,519455974745560,91.071937806866,-21.131787376866342,-5.227457533625755
OrientationDeg,1769688682416,519455983015771,91.07499090142494,-21.13191544291328,-5.229528361604739
OrientationDeg,1769688682423,519455991279411,91.07760686387707,-21.12973319747346,-5.231833550449618
OrientationDeg,1769688682431,519455999558627,91.07944418476382,-21.126318102888455,-5.234323154402088
OrientationDeg,1769688682440,519456007811139,91.08083071316531,-21.12203045163698,-5.234439694504801
OrientationDeg,1769688682449,519456016100638,91.08353546807666,-21.117445687156607,-5.227804165726134
OrientationDeg,1769688682457,519456024342327,91.08877422317005,-21.112804573615584,-5.2159828158201345
OrientationDeg,1769688682465,519456032624593,91.0956658840426,-21.10882428087676,-5.202856046009016
OrientationDeg,1769688682473,519456040898956,91.10299467702202,-21.10477227115165,-5.190717946080257
OrientationDeg,1769688682482,519456049170399,91.10920331897756,-21.100708308595493,-5.179253046671568
OrientationDeg,1769688682490,519456057427976,91.11306920604778,-21.095640308231342,-5.169671145039686
OrientationDeg,1769688682498,519456065712136,91.11393664007238,-21.090302515394978,-5.165038996121948
OrientationDeg,1769688682506,519456073982918,91.1120241871048,-21.087175996302403,-5.166568958496031
OrientationDeg,1769688682515,519456082254544,91.10847248873637,-21.086884005715387,-5.173767550994401
OrientationDeg,1769688682523,519456090525458,91.10319275250794,-21.090881373927136,-5.185259344272947
OrientationDeg,1769688682531,519456098790980,91.09558392177257,-21.100170431198354,-5.19787043480173
OrientationDeg,1769688682540,519456107066705,91.08569380785434,-21.114891196407022,-5.210067018225257
OrientationDeg,1769688682548,519456115331283,91.07293501448476,-21.135798405456434,-5.22393742488226
OrientationDeg,1769688682556,519456123609256,91.05807935304,-21.16399684144483,-5.238621477824141
OrientationDeg,1769688682564,519456131879712,91.04272508778581,-21.199676042121684,-5.25540837525674
OrientationDeg,1769688682573,519456140150678,91.02758255839592,-21.24289406409494,-5.275141645542553
OrientationDeg,1769688682580,519456148421897,91.01357384040818,-21.29365944510106,-5.299942916192516
OrientationDeg,1769688682589,519456156692963,91.00121802819967,-21.351364298303913,-5.333232831320335
OrientationDeg,1769688682596,519456164963552,90.99199727282013,-21.415385368941735,-5.371552753885045
OrientationDeg,1769688682606,519456173228902,90.9864716497816,-21.484993534320626,-5.412712754484011
